OrderID,CustomerID,LocationID,OrderDate,ShipDate,ShipMode,OrderPriority
CA-2013-105746,BD-116054,3626,2013-12-31,2014-01-02,First Class,High
CA-2014-144638,MH-181154,3627,2014-03-11,2014-03-15,Standard Class,Medium
US-2014-154851,BP-111554,3626,2014-03-31,2014-04-04,Standard Class,High
CA-2014-169404,NC-186254,3632,2014-04-10,2014-04-15,Standard Class,Medium
CA-2014-112004,AH-100754,3627,2014-09-26,2014-09-29,First Class,Medium
CA-2014-115119,SC-204404,3626,2014-10-27,2014-10-31,Standard Class,Medium
CA-2014-131366,SC-204404,3626,2014-11-25,2014-11-30,Standard Class,Medium
CA-2011-149524,BS-115904,3633,2011-01-15,2011-01-16,First Class,High
CA-2011-114181,AF-108854,3633,2011-05-10,2011-05-14,Second Class,Medium
CA-2011-140858,CA-127754,3633,2011-06-28,2011-07-02,Standard Class,High
US-2011-138758,JL-158354,3633,2011-07-07,2011-07-11,Standard Class,High
CA-2011-159835,RB-193304,3633,2011-11-17,2011-11-24,Standard Class,Medium
CA-2011-129938,EB-137054,3633,2011-12-15,2011-12-17,Second Class,Medium
CA-2012-167010,VT-217004,3633,2012-04-05,2012-04-10,Standard Class,Medium
CA-2012-112130,SV-207854,3633,2012-05-03,2012-05-07,Standard Class,High
CA-2012-142237,CK-125954,3633,2012-07-11,2012-07-13,First Class,High
US-2012-164238,JW-159554,3633,2012-08-16,2012-08-20,Standard Class,Medium
US-2012-150630,TB-215204,3633,2012-09-17,2012-09-21,Standard Class,Medium
CA-2012-110891,PO-191954,3633,2012-11-20,2012-11-24,Standard Class,High
CA-2012-157287,HR-148304,3633,2012-12-22,2012-12-23,First Class,Critical
US-2013-114013,SC-207704,3633,2013-03-14,2013-03-16,Second Class,Critical
CA-2013-159912,GB-145304,3633,2013-08-30,2013-09-04,Standard Class,Medium
US-2013-141544,PO-188504,3633,2013-08-31,2013-09-02,First Class,High
CA-2013-158778,DB-132104,3633,2013-09-06,2013-09-10,Standard Class,Medium
CA-2013-119165,BD-113204,3633,2013-11-01,2013-11-07,Standard Class,Low
CA-2013-134180,JP-161354,3633,2013-11-04,2013-11-08,Standard Class,Medium
CA-2013-121370,EB-141104,3633,2013-11-15,2013-11-20,Second Class,Medium
CA-2013-127243,DS-131804,3633,2013-11-29,2013-12-05,Standard Class,Medium
CA-2014-153045,NS-185054,3633,2014-01-20,2014-01-25,Second Class,Medium
CA-2014-156895,DJ-135104,3633,2014-05-09,2014-05-13,Standard Class,Medium
CA-2014-137785,MH-181154,3633,2014-05-14,2014-05-18,Standard Class,High
US-2014-169551,RL-196154,3633,2014-07-08,2014-07-10,First Class,High
US-2014-156909,SF-200654,3633,2014-07-17,2014-07-19,Second Class,Critical
US-2014-165358,SV-203654,3633,2014-07-19,2014-07-24,Standard Class,Medium
CA-2014-118892,TP-214154,3633,2014-08-18,2014-08-23,Second Class,Medium
CA-2014-159793,SV-203654,3633,2014-08-26,2014-08-30,Standard Class,High
US-2014-118087,SP-206204,3633,2014-09-10,2014-09-14,Standard Class,Medium
CA-2014-156237,PS-187604,3633,2014-09-15,2014-09-16,First Class,High
CA-2014-154109,ML-174104,3633,2014-11-07,2014-11-12,Standard Class,Medium
US-2014-165456,TB-216254,3633,2014-12-01,2014-12-04,First Class,Critical
CA-2014-122539,SC-203054,3633,2014-12-02,2014-12-06,Standard Class,High
CA-2014-139773,DV-130454,3633,2014-12-05,2014-12-05,Same Day,High
CA-2014-117667,MS-179804,3633,2014-12-05,2014-12-10,Standard Class,Medium
US-2014-167570,EG-139004,3633,2014-12-09,2014-12-16,Standard Class,Low
US-2014-160759,AI-108554,3633,2014-12-12,2014-12-18,Standard Class,Medium
CA-2011-115791,DL-133154,3633,2011-01-17,2011-01-19,Second Class,Critical
US-2011-118486,SD-204854,3633,2011-04-06,2011-04-08,First Class,Critical
CA-2011-122336,JD-158954,3633,2011-04-13,2011-04-17,Second Class,Medium
CA-2011-116666,KT-164804,3633,2011-05-08,2011-05-10,First Class,Medium
US-2011-105767,AR-105104,3633,2011-05-23,2011-05-27,Standard Class,Medium
CA-2011-164182,ST-205304,3633,2011-07-14,2011-07-18,Standard Class,Medium
CA-2011-142839,TS-216104,3633,2011-08-16,2011-08-20,Standard Class,High
CA-2011-122882,SB-202904,3633,2011-09-07,2011-09-13,Standard Class,Medium
CA-2011-102869,LC-171404,3633,2011-09-09,2011-09-14,Second Class,Medium
CA-2011-122931,SM-209504,3633,2011-09-29,2011-10-03,Standard Class,High
US-2011-159926,CS-119504,3633,2011-11-18,2011-11-22,Standard Class,High
CA-2011-138128,FP-143204,3633,2011-12-09,2011-12-15,Standard Class,Medium
US-2011-115189,AR-103454,3633,2011-12-30,2012-01-03,Second Class,Medium
CA-2012-109001,KN-163904,3633,2012-03-05,2012-03-09,Standard Class,Medium
CA-2012-135314,MC-175754,3633,2012-07-09,2012-07-14,Second Class,Medium
US-2012-126753,SP-208604,3633,2012-08-16,2012-08-20,Standard Class,High
CA-2012-102876,LR-170354,3633,2012-09-07,2012-09-14,Standard Class,Medium
CA-2012-120341,SF-202004,3633,2012-09-26,2012-09-29,Second Class,High
CA-2012-119879,SS-204104,3633,2012-11-21,2012-11-25,Standard Class,Medium
US-2012-154389,EH-141254,3633,2012-11-27,2012-12-03,Standard Class,Low
CA-2012-122210,WB-218504,3633,2012-11-30,2012-12-04,Standard Class,Medium
US-2013-155173,JB-160454,3633,2013-03-07,2013-03-11,Standard Class,Medium
CA-2013-111976,BD-116204,3633,2013-03-09,2013-03-13,Standard Class,Medium
US-2013-151827,CS-119504,3633,2013-04-01,2013-04-03,Second Class,Medium
CA-2013-161907,JH-161804,3633,2013-04-06,2013-04-10,Standard Class,Medium
CA-2013-133816,CS-124004,3633,2013-05-11,2013-05-14,Second Class,Medium
CA-2013-143714,CC-123704,3633,2013-05-24,2013-05-28,Standard Class,Medium
CA-2013-155747,JS-156854,3633,2013-06-15,2013-06-22,Standard Class,Medium
CA-2013-129308,CC-121004,3633,2013-07-08,2013-07-14,Standard Class,Low
US-2013-100720,CK-122054,3633,2013-07-17,2013-07-22,Standard Class,High
US-2013-146066,RB-194654,3633,2013-08-22,2013-08-24,Second Class,High
CA-2013-155481,DK-132254,3633,2013-09-02,2013-09-06,Standard Class,Medium
CA-2013-158099,PK-189104,3633,2013-09-04,2013-09-06,First Class,Medium
CA-2013-121223,GD-145904,3633,2013-09-12,2013-09-14,Second Class,High
US-2013-106677,AS-102854,3633,2013-11-06,2013-11-11,Standard Class,Medium
US-2013-126893,CT-119954,3633,2013-11-27,2013-12-02,Standard Class,High
CA-2013-114867,FM-142904,3633,2013-12-24,2013-12-29,Standard Class,Medium
CA-2014-130967,EB-138704,3633,2014-03-11,2014-03-17,Standard Class,Medium
CA-2014-144526,QJ-192554,3633,2014-05-01,2014-05-07,Standard Class,Low
CA-2014-132199,BO-113504,3633,2014-05-04,2014-05-09,Standard Class,Medium
CA-2014-161410,CC-122204,3633,2014-06-27,2014-07-04,Standard Class,Medium
CA-2014-136364,MH-174554,3633,2014-07-14,2014-07-18,Second Class,Medium
CA-2014-121293,JC-157754,3633,2014-07-26,2014-07-29,Second Class,Medium
CA-2014-126144,GM-146804,3633,2014-08-01,2014-08-06,Standard Class,Medium
US-2014-132381,Dp-132404,3633,2014-08-23,2014-08-25,First Class,High
CA-2014-149895,EB-141104,3633,2014-09-09,2014-09-13,Standard Class,High
CA-2014-125199,HM-148604,3633,2014-10-20,2014-10-26,Standard Class,Low
CA-2014-113453,CM-121604,3633,2014-10-22,2014-10-29,Standard Class,Low
CA-2014-156363,ML-173954,3633,2014-10-23,2014-10-29,Standard Class,Medium
US-2014-110646,JF-151904,3633,2014-10-27,2014-11-01,Standard Class,Medium
CA-2014-127782,TH-211154,3633,2014-11-03,2014-11-07,Standard Class,Medium
CA-2014-149888,EP-139154,3633,2014-11-08,2014-11-14,Standard Class,Medium
US-2014-110576,RB-197954,3633,2014-11-29,2014-12-03,Standard Class,High
CA-2014-144862,EH-140054,3633,2014-12-02,2014-12-06,Standard Class,Medium
US-2014-131961,MJ-177404,3633,2014-12-09,2014-12-12,First Class,Medium
CA-2011-138317,NW-184004,3633,2011-06-21,2011-06-25,Standard Class,Medium
CA-2012-122756,DK-132254,3633,2012-12-03,2012-12-07,Standard Class,Medium
CA-2013-164924,EA-140354,3633,2013-07-11,2013-07-11,Same Day,Medium
CA-2011-112403,JO-152804,3633,2011-03-31,2011-03-31,Same Day,High
US-2011-112564,TS-211604,3633,2011-04-23,2011-04-24,First Class,Critical
US-2011-158638,AG-107654,3633,2011-09-17,2011-09-21,Standard Class,Medium
CA-2011-117478,LH-167504,3633,2011-09-21,2011-09-24,First Class,High
CA-2011-144974,CM-127154,3633,2011-09-26,2011-09-30,Standard Class,Medium
CA-2011-139542,EH-141854,3633,2011-10-25,2011-10-29,Standard Class,Medium
CA-2011-114251,MD-173504,3633,2011-11-05,2011-11-10,Standard Class,Medium
CA-2012-102806,HG-149654,3633,2012-05-21,2012-05-28,Standard Class,Low
CA-2012-157343,HD-147854,3633,2012-06-07,2012-06-11,Standard Class,High
US-2012-150161,RB-197954,3633,2012-07-25,2012-07-29,Standard Class,High
CA-2012-113523,SC-204404,3633,2012-09-04,2012-09-08,Standard Class,Medium
US-2012-161347,HG-148454,3633,2012-09-13,2012-09-19,Standard Class,Medium
CA-2012-100734,AC-106154,3633,2012-09-15,2012-09-20,Standard Class,Medium
CA-2012-160787,BM-117854,3633,2012-09-25,2012-09-25,Same Day,Critical
CA-2012-100545,IM-150704,3633,2012-11-22,2012-11-26,Standard Class,Medium
CA-2012-101091,SW-202454,3633,2012-12-05,2012-12-09,Second Class,High
CA-2013-158211,BP-111854,3633,2013-01-04,2013-01-08,Standard Class,High
CA-2013-120796,CS-119504,3633,2013-04-04,2013-04-08,Standard Class,High
CA-2013-131744,SC-207704,3633,2013-06-19,2013-06-21,Second Class,High
CA-2013-140081,CG-120404,3633,2013-06-21,2013-06-25,Standard Class,High
CA-2013-146521,CC-126104,3633,2013-07-22,2013-07-24,Second Class,Medium
CA-2013-154536,JC-153404,3633,2013-09-06,2013-09-10,Standard Class,High
US-2013-161683,CJ-120104,3633,2013-12-04,2013-12-09,Standard Class,Medium
CA-2014-154760,BP-112904,3633,2014-01-10,2014-01-14,Standard Class,High
CA-2014-111374,CB-124154,3633,2014-02-25,2014-03-01,Standard Class,High
CA-2014-149489,DK-128354,3633,2014-04-25,2014-04-28,First Class,Critical
CA-2014-133067,MY-182954,3633,2014-05-05,2014-05-11,Standard Class,Medium
CA-2014-165757,PL-189254,3633,2014-06-23,2014-06-29,Standard Class,Medium
US-2014-124303,FH-143654,3633,2014-07-07,2014-07-14,Standard Class,Medium
CA-2014-136448,AS-100904,3633,2014-09-17,2014-09-19,First Class,Critical
CA-2014-160801,FG-142604,3633,2014-09-20,2014-09-20,Same Day,Critical
CA-2014-169817,EB-138704,3633,2014-09-22,2014-09-26,Standard Class,Medium
CA-2014-158379,JA-159704,3633,2014-09-23,2014-09-27,Second Class,Medium
CA-2014-152205,SF-209654,3633,2014-09-29,2014-10-06,Standard Class,Medium
CA-2014-110429,DM-130154,3633,2014-11-04,2014-11-09,Standard Class,Medium
CA-2014-107832,FH-142754,3633,2014-11-24,2014-11-27,Second Class,High
CA-2014-155075,GW-146054,3633,2014-12-03,2014-12-10,Standard Class,Low
CA-2014-156412,CM-121604,3633,2014-12-05,2014-12-09,Standard Class,Medium
US-2014-132927,RD-197204,3633,2014-12-10,2014-12-16,Standard Class,Medium
CA-2011-152618,RB-194654,3634,2011-03-14,2011-03-17,First Class,Medium
US-2011-117058,LE-168104,3634,2011-05-27,2011-05-30,First Class,High
CA-2011-166716,CR-127304,3634,2011-08-20,2011-08-25,Second Class,Medium
CA-2011-120411,SB-201854,3634,2011-09-20,2011-09-23,First Class,Critical
CA-2011-137092,LS-169754,3634,2011-10-20,2011-10-22,Second Class,Critical
CA-2011-101147,MC-175754,3634,2011-12-02,2011-12-04,First Class,High
CA-2011-130575,CS-118454,3634,2011-12-14,2011-12-16,First Class,Medium
CA-2012-140221,MS-173654,3634,2012-03-05,2012-03-09,Second Class,High
CA-2012-100818,JM-152654,3634,2012-05-31,2012-06-05,Second Class,Medium
CA-2012-126557,RL-196154,3634,2012-07-12,2012-07-17,Second Class,High
CA-2012-136728,AG-109004,3634,2012-09-13,2012-09-17,Second Class,Medium
US-2012-100531,NM-185204,3634,2012-09-27,2012-09-29,First Class,High
CA-2012-153073,HA-149054,3634,2012-11-13,2012-11-13,Same Day,Medium
CA-2012-113173,DK-132254,3634,2012-11-15,2012-11-17,Second Class,Medium
CA-2013-152555,ME-173204,3634,2013-03-30,2013-04-03,Second Class,Medium
US-2013-117037,LW-172154,3634,2013-05-18,2013-05-21,First Class,Medium
CA-2013-157749,KL-166454,3634,2013-06-05,2013-06-10,Second Class,Medium
CA-2013-147375,PO-191804,3634,2013-06-13,2013-06-15,Second Class,High
CA-2013-129847,TA-213854,3634,2013-09-03,2013-09-05,First Class,Medium
CA-2013-149349,SP-206504,3634,2013-11-13,2013-11-14,First Class,High
US-2013-131114,RW-196304,3634,2013-12-10,2013-12-14,Second Class,Medium
US-2013-100419,CC-126704,3634,2013-12-17,2013-12-21,Second Class,Medium
CA-2013-115574,BP-111854,3634,2013-12-24,2013-12-25,First Class,High
CA-2014-127474,RD-198104,3634,2014-02-04,2014-02-08,Second Class,High
CA-2014-157966,SU-206654,3634,2014-03-14,2014-03-14,Same Day,Critical
CA-2014-114524,EG-139004,3634,2014-04-01,2014-04-06,Second Class,Medium
US-2014-118556,TH-212354,3634,2014-05-29,2014-06-03,Second Class,High
CA-2014-124191,TS-216104,3634,2014-06-13,2014-06-15,Second Class,High
CA-2014-102337,SD-204854,3634,2014-06-14,2014-06-17,First Class,High
CA-2014-163006,GH-144104,3634,2014-07-01,2014-07-05,Second Class,High
CA-2014-115651,NS-186404,3634,2014-07-10,2014-07-13,First Class,Critical
CA-2014-165386,CM-121904,3634,2014-08-04,2014-08-05,First Class,Medium
US-2014-122637,EP-139154,3634,2014-09-04,2014-09-09,Second Class,High
CA-2014-140326,HW-149354,3634,2014-09-05,2014-09-07,First Class,Critical
US-2014-124968,MM-180554,3634,2014-09-09,2014-09-14,Second Class,Medium
CA-2014-148411,RO-197804,3634,2014-09-25,2014-09-27,First Class,Critical
CA-2014-154732,AH-101954,3634,2014-11-06,2014-11-08,First Class,Critical
US-2011-104759,DD-135704,3634,2011-03-31,2011-04-04,Standard Class,High
CA-2011-119172,HD-147854,3634,2011-05-11,2011-05-15,Standard Class,High
CA-2011-144029,MM-180554,3634,2011-05-26,2011-05-31,Standard Class,Medium
US-2011-161305,SB-201704,3634,2011-06-06,2011-06-12,Standard Class,Medium
US-2011-100853,JB-154004,3634,2011-09-14,2011-09-19,Standard Class,Medium
US-2011-151015,BD-115004,3634,2011-10-14,2011-10-20,Standard Class,Medium
US-2011-140914,BH-117104,3634,2011-11-11,2011-11-15,Standard Class,High
CA-2011-115336,AB-106004,3634,2011-11-18,2011-11-25,Standard Class,Low
US-2011-140452,BK-112604,3634,2011-12-06,2011-12-10,Standard Class,High
CA-2011-169649,TS-212054,3634,2011-12-09,2011-12-15,Standard Class,Medium
US-2011-102631,EB-138404,3634,2011-12-13,2011-12-17,Standard Class,High
CA-2011-148950,JD-160154,3634,2011-12-14,2011-12-19,Standard Class,Medium
CA-2011-119466,SP-208604,3634,2011-12-15,2011-12-21,Standard Class,Medium
CA-2011-142510,NP-187004,3634,2011-12-22,2011-12-29,Standard Class,Medium
US-2011-111171,CA-122654,3634,2011-12-26,2011-12-31,Standard Class,Medium
CA-2011-126802,ZC-219104,3634,2011-12-29,2012-01-05,Standard Class,Low
CA-2012-132136,FO-143054,3634,2012-03-08,2012-03-12,Standard Class,Medium
US-2012-164175,PS-189704,3634,2012-04-30,2012-05-05,Standard Class,Medium
CA-2012-164007,MG-176954,3634,2012-06-08,2012-06-12,Standard Class,Medium
CA-2012-145394,MC-176054,3634,2012-11-16,2012-11-20,Standard Class,Medium
CA-2012-106208,JW-160754,3634,2012-12-10,2012-12-15,Standard Class,High
US-2012-123218,KD-163454,3634,2012-12-20,2012-12-25,Standard Class,Medium
CA-2013-168956,EA-140354,3634,2013-02-16,2013-02-20,Standard Class,Medium
CA-2013-110898,LC-168704,3634,2013-03-07,2013-03-13,Standard Class,Medium
US-2013-133879,KT-164654,3634,2013-03-22,2013-03-29,Standard Class,Low
US-2013-103646,SP-205454,3634,2013-04-22,2013-04-27,Standard Class,High
CA-2013-163398,CB-124154,3634,2013-05-04,2013-05-09,Standard Class,Medium
CA-2013-139234,AF-108704,3634,2013-05-07,2013-05-11,Standard Class,High
CA-2013-125920,SH-199754,3634,2013-05-22,2013-05-29,Standard Class,Low
CA-2013-101791,BS-116654,3634,2013-05-28,2013-06-01,Standard Class,Medium
CA-2013-168361,KB-166004,3634,2013-06-22,2013-06-26,Standard Class,Medium
CA-2013-158568,RB-194654,3634,2013-08-30,2013-09-03,Standard Class,Medium
CA-2013-144764,RL-196154,3634,2013-09-03,2013-09-09,Standard Class,Medium
US-2013-104815,RB-195704,3634,2013-09-04,2013-09-08,Standard Class,Medium
CA-2013-159737,CS-119504,3634,2013-09-04,2013-09-10,Standard Class,Medium
CA-2013-150007,AS-100904,3634,2013-09-12,2013-09-17,Standard Class,High
CA-2013-165484,HK-148904,3634,2013-10-24,2013-10-30,Standard Class,Low
CA-2013-124506,BB-115454,3634,2013-11-12,2013-11-18,Standard Class,Medium
CA-2013-108364,BP-110504,3634,2013-12-20,2013-12-25,Standard Class,Medium
US-2014-127341,CK-125954,3634,2014-01-30,2014-02-03,Standard Class,Medium
CA-2014-154039,JK-161204,3634,2014-02-18,2014-02-23,Standard Class,Medium
CA-2014-125878,MH-180254,3634,2014-02-26,2014-03-03,Standard Class,High
CA-2014-100615,SJ-202154,3634,2014-04-21,2014-04-25,Standard Class,Medium
CA-2014-166849,SJ-201254,3634,2014-04-21,2014-04-27,Standard Class,Medium
CA-2014-125269,AF-108704,3634,2014-04-25,2014-05-01,Standard Class,Medium
CA-2014-155642,BM-115754,3634,2014-05-19,2014-05-23,Standard Class,Medium
US-2014-150595,LE-168104,3634,2014-05-23,2014-05-27,Standard Class,High
US-2014-106663,MO-178004,3634,2014-06-10,2014-06-14,Standard Class,High
US-2014-132206,MK-179054,3634,2014-06-17,2014-06-22,Standard Class,Medium
CA-2014-155936,JK-157304,3634,2014-06-23,2014-06-30,Standard Class,Low
CA-2014-118640,CS-119504,3634,2014-07-21,2014-07-27,Standard Class,Medium
CA-2014-145093,PT-190904,3634,2014-07-22,2014-07-27,Standard Class,Medium
US-2014-106551,EB-139304,3634,2014-07-23,2014-07-28,Standard Class,Medium
CA-2014-101728,SC-205754,3634,2014-08-20,2014-08-24,Standard Class,High
CA-2014-157350,DP-130004,3634,2014-08-27,2014-09-02,Standard Class,Medium
CA-2014-111220,JS-155954,3634,2014-09-03,2014-09-09,Standard Class,Medium
CA-2014-152093,SN-205604,3634,2014-09-11,2014-09-16,Standard Class,Medium
US-2014-125647,LC-168704,3634,2014-09-24,2014-09-29,Standard Class,Medium
CA-2014-126123,AG-107654,3634,2014-10-15,2014-10-19,Standard Class,Medium
CA-2014-117653,MO-175004,3634,2014-10-20,2014-10-24,Standard Class,Medium
CA-2014-100356,SP-209204,3634,2014-10-22,2014-10-26,Standard Class,High
CA-2014-160122,RD-199304,3634,2014-11-19,2014-11-24,Standard Class,Medium
US-2014-152380,JH-159104,3634,2014-11-20,2014-11-24,Standard Class,High
CA-2014-119746,CM-123854,3634,2014-11-24,2014-11-28,Standard Class,Medium
US-2014-122714,HG-149654,3634,2014-12-08,2014-12-14,Standard Class,Medium
CA-2014-122595,GM-144554,3634,2014-12-15,2014-12-21,Standard Class,Medium
CA-2011-112326,PO-191954,3635,2011-01-05,2011-01-09,Standard Class,High
CA-2011-108182,DL-133154,3636,2011-02-07,2011-02-11,Second Class,Medium
CA-2011-165540,TM-210104,3637,2011-02-22,2011-02-26,Standard Class,Medium
CA-2011-113880,VF-217154,3638,2011-03-01,2011-03-05,Standard Class,High
CA-2011-145800,SS-204104,3639,2011-05-30,2011-06-05,Standard Class,Medium
CA-2011-163867,RE-194504,3640,2011-06-03,2011-06-06,First Class,High
US-2011-134971,BP-110954,3641,2011-06-07,2011-06-10,Second Class,High
CA-2011-106229,NR-185504,3642,2011-06-07,2011-06-11,Second Class,High
US-2011-103905,AW-109304,3642,2011-07-14,2011-07-20,Standard Class,Low
CA-2011-126193,SS-204104,3643,2011-09-07,2011-09-14,Standard Class,Low
US-2011-134614,PF-191654,3644,2011-09-20,2011-09-25,Standard Class,Medium
CA-2011-153976,BP-112904,3645,2011-10-03,2011-10-08,Second Class,Medium
US-2011-139500,AB-101654,3640,2011-11-16,2011-11-20,Standard Class,High
CA-2011-163468,JK-157304,3646,2011-11-18,2011-11-21,First Class,Medium
US-2011-112200,TC-214754,3647,2011-11-22,2011-11-28,Standard Class,Low
CA-2011-162866,Co-126404,3648,2011-12-27,2011-12-31,Standard Class,Medium
CA-2011-118276,MG-178904,3649,2011-12-29,2012-01-02,Standard Class,High
US-2012-101399,JS-159404,3650,2012-01-17,2012-01-24,Standard Class,Medium
CA-2012-118423,DP-133904,3641,2012-03-24,2012-03-27,First Class,High
CA-2012-104871,DR-129404,3651,2012-03-30,2012-04-03,Standard Class,High
CA-2012-130365,ZC-219104,3642,2012-04-25,2012-04-29,Standard Class,High
CA-2012-129700,LA-167804,3652,2012-05-04,2012-05-05,First Class,High
CA-2012-129217,DP-133904,3642,2012-05-10,2012-05-10,Same Day,High
US-2012-168914,JE-157454,3653,2012-05-21,2012-05-27,Standard Class,Medium
US-2012-165512,VS-218204,3635,2012-05-24,2012-05-26,Second Class,High
CA-2012-124975,MG-178754,3642,2012-06-22,2012-06-25,First Class,Medium
CA-2012-157322,RH-196004,3654,2012-07-02,2012-07-06,Standard Class,Medium
